DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2013-01-26,2013,1,4,GWB_Upper,56195,15260,39909,1026,0.018257852122074918
2013-01-27,2013,1,4,GWB_Upper,56098,15716,39471,911,0.016239438126136405
2013-01-28,2013,1,5,GWB_Upper,52451,10264,41059,1128,0.021505786352977063
2013-01-29,2013,1,5,GWB_Upper,50552,9675,39659,1218,0.024094002215540433
2013-01-30,2013,1,5,GWB_Upper,57201,10657,45436,1108,0.019370290729183056
2013-01-31,2013,1,5,GWB_Upper,54914,10362,43340,1214,0.022107295043158393
2013-02-01,2013,2,5,GWB_Upper,59289,13015,45052,1222,0.020610905901600633
2013-02-02,2013,2,5,GWB_Upper,60368,16818,42476,1074,0.017790882586800952
2013-02-03,2013,2,5,GWB_Upper,51130,14831,35458,841,0.016448269117934677
2013-02-04,2013,2,6,GWB_Upper,55232,11538,42476,1218,0.022052433371958283
2013-02-05,2013,2,6,GWB_Upper,55847,10331,44380,1136,0.020341289594785754
2013-02-06,2013,2,6,GWB_Upper,55602,10377,44042,1183,0.02127621308586022
2013-02-07,2013,2,6,GWB_Upper,59705,11707,46680,1319,0.022091952097814255
2013-02-08,2013,2,6,GWB_Upper,37166,7994,28253,919,0.024726900930958404
2013-02-09,2013,2,6,GWB_Upper,23892,7146,16136,610,0.02553155868072995
2013-02-10,2013,2,6,GWB_Upper,47719,13054,33724,941,0.019719608541671034
2013-02-11,2013,2,7,GWB_Upper,49580,10107,38263,1210,0.024405002016942314
2013-02-12,2013,2,7,GWB_Upper,56248,10877,44209,1162,0.02065851230265965
2013-02-13,2013,2,7,GWB_Upper,57482,11069,45182,1231,0.021415399603354094
2013-02-14,2013,2,7,GWB_Upper,59501,11936,46246,1320,0.022184501100821836
2013-02-15,2013,2,7,GWB_Upper,64056,15229,47452,1377,0.021496815286624203
2013-02-16,2013,2,7,GWB_Upper,63103,18786,43228,1089,0.01725749964344009
2013-02-17,2013,2,7,GWB_Upper,56130,17069,38154,907,0.016158916800285052
2013-02-18,2013,2,8,GWB_Upper,51021,13160,36800,1061,0.020795358773838223
2013-02-19,2013,2,8,GWB_Upper,54255,11253,41835,1168,0.02152796977237121
2013-02-20,2013,2,8,GWB_Upper,57799,11244,45408,1147,0.019844633990207444
2013-02-21,2013,2,8,GWB_Upper,57779,11565,45112,1102,0.01907267346267675
2013-02-22,2013,2,8,GWB_Upper,64542,14666,48618,1259,0.0195066778221933
2013-02-23,2013,2,8,GWB_Upper,59943,17338,41519,1086,0.018117211350783244
2013-02-24,2013,2,8,GWB_Upper,57661,17313,39385,963,0.016701063110247827
2013-02-25,2013,2,9,GWB_Upper,57917,12370,44253,1294,0.02234231745428803
2013-02-26,2013,2,9,GWB_Upper,55970,10803,44025,1142,0.020403787743433984
2013-02-27,2013,2,9,GWB_Upper,54371,10497,42697,1181,0.021721138106711297
2013-02-28,2013,2,9,GWB_Upper,61864,12079,48598,1188,0.019203413940256046
2013-03-01,2013,3,9,GWB_Upper,66539,15124,50116,1300,0.0195374141480936
2013-03-02,2013,3,9,GWB_Upper,66651,19220,46259,1173,0.017599135796912274
2013-03-03,2013,3,9,GWB_Upper,59968,18037,40991,940,0.01567502668089648
2013-03-04,2013,3,10,GWB_Upper,48122,10639,36373,1110,0.023066372968704542
2013-03-05,2013,3,10,GWB_Upper,57178,11359,44681,1139,0.019920249046836196
2013-03-06,2013,3,10,GWB_Upper,52511,10098,41339,1076,0.020490944754432406
2013-03-07,2013,3,10,GWB_Upper,53024,10369,41568,1087,0.020500150875075437
2013-03-08,2013,3,10,GWB_Upper,55816,12453,42008,1357,0.02431202522574172
2013-03-09,2013,3,10,GWB_Upper,65828,18911,45738,1179,0.017910311721455914
2013-03-10,2013,3,10,GWB_Upper,58481,17359,40122,1000,0.0170995708007729
2013-03-11,2013,3,11,GWB_Upper,57895,12290,44291,1314,0.02269626047154331
2013-03-12,2013,3,11,GWB_Upper,55357,10594,43563,1203,0.02173166898495222
2013-03-13,2013,3,11,GWB_Upper,56563,10934,44454,1176,0.020790976433357495
2013-03-14,2013,3,11,GWB_Upper,59762,11438,47057,1267,0.021200763026672467
2013-03-15,2013,3,11,GWB_Upper,64894,14654,48934,1308,0.020155946620642896
2013-03-16,2013,3,11,GWB_Upper,58587,17514,39962,1111,0.018963251233208734
2013-03-17,2013,3,11,GWB_Upper,56760,17603,38270,887,0.015627202255109232
2013-03-18,2013,3,12,GWB_Upper,54328,11670,41461,1197,0.022032837579148874
2013-03-19,2013,3,12,GWB_Upper,50159,9868,39074,1218,0.02428278075719213
2013-03-20,2013,3,12,GWB_Upper,56535,10855,44430,1250,0.02211019722295923
2013-03-21,2013,3,12,GWB_Upper,58850,11557,46099,1194,0.020288870008496177
2013-03-22,2013,3,12,GWB_Upper,63240,14438,47453,1350,0.021347248576850095
2013-03-23,2013,3,12,GWB_Upper,64995,19309,44561,1125,0.017309023771059313
2013-03-24,2013,3,12,GWB_Upper,58456,18109,39388,959,0.01640550157383331
2013-03-25,2013,3,13,GWB_Upper,57053,12324,43619,1112,0.019490649045624243
2013-03-26,2013,3,13,GWB_Upper,58188,11595,45416,1178,0.020244723998075205
2013-03-27,2013,3,13,GWB_Upper,54542,11336,41997,1211,0.022203072861281214
2013-03-28,2013,3,13,GWB_Upper,61882,13061,47459,1362,0.022009631233638215
2013-03-29,2013,3,13,GWB_Upper,54072,15051,37892,1129,0.020879567983429503
2013-03-30,2013,3,13,GWB_Upper,64118,19635,43355,1128,0.017592563710658475
2013-03-31,2013,3,13,GWB_Upper,64351,19432,43959,960,0.014918183089617877
2013-04-01,2013,4,14,GWB_Upper,59281,14027,44029,1226,0.020681162598471685
2013-04-02,2013,4,14,GWB_Upper,58353,12336,44927,1091,0.01869655373331277
2013-04-03,2013,4,14,GWB_Upper,56861,11641,43993,1227,0.021578938112238617
2013-04-04,2013,4,14,GWB_Upper,59621,11851,46550,1221,0.020479361298871204
2013-04-05,2013,4,14,GWB_Upper,62819,14037,47561,1221,0.019436794600359762
2013-04-06,2013,4,14,GWB_Upper,66628,18920,46447,1262,0.018940985771747614
2013-04-07,2013,4,14,GWB_Upper,65953,19246,45458,1249,0.018937728382332875
2013-04-08,2013,4,15,GWB_Upper,59099,13091,44602,1406,0.023790588673243202
2013-04-09,2013,4,15,GWB_Upper,56251,10731,44214,1309,0.023270697409823824
2013-04-10,2013,4,15,GWB_Upper,57241,11071,44922,1249,0.021820024108593492
2013-04-11,2013,4,15,GWB_Upper,58736,11650,45779,1307,0.022252111141378372
2013-04-12,2013,4,15,GWB_Upper,61366,13725,46386,1255,0.020451064107160317
2013-04-13,2013,4,15,GWB_Upper,65670,18723,45701,1246,0.01897365615958581
2013-04-14,2013,4,15,GWB_Upper,63359,18989,43129,1241,0.019586799034075664
2013-04-15,2013,4,16,GWB_Upper,58279,13001,43986,1294,0.022203538152679354
2013-04-16,2013,4,16,GWB_Upper,56363,10977,44176,1211,0.021485726451750262
2013-04-17,2013,4,16,GWB_Upper,60144,11792,47095,1257,0.020899840383080605
2013-04-18,2013,4,16,GWB_Upper,60026,12005,46654,1367,0.022773464831906173
2013-04-19,2013,4,16,GWB_Upper,63228,14697,47190,1342,0.021224773834377174
2013-04-20,2013,4,16,GWB_Upper,69064,19905,47915,1244,0.018012278466350052
2013-04-21,2013,4,16,GWB_Upper,64805,19693,43962,1151,0.017760975233392484
2013-04-22,2013,4,17,GWB_Upper,57967,12542,44109,1316,0.022702572153121603
2013-04-23,2013,4,17,GWB_Upper,57000,10820,44948,1233,0.021631578947368422
2013-04-24,2013,4,17,GWB_Upper,56814,10677,44868,1269,0.022336043932833456
2013-04-25,2013,4,17,GWB_Upper,55568,10658,43517,1394,0.025086380650734236
2013-04-26,2013,4,17,GWB_Upper,64293,14051,48880,1362,0.021184265783211236
2013-04-27,2013,4,17,GWB_Upper,68579,19421,47851,1307,0.019058312311348954
2013-04-28,2013,4,17,GWB_Upper,68668,19930,47465,1273,0.01853847498106833
2013-04-29,2013,4,18,GWB_Upper,57526,12242,43933,1352,0.0235024162987171
2013-04-30,2013,4,18,GWB_Upper,56729,11269,44249,1211,0.02134710641823406
2013-05-01,2013,5,18,GWB_Upper,60118,11650,47235,1233,0.020509664326823912
2013-05-02,2013,5,18,GWB_Upper,60814,12186,47365,1263,0.020768244154306573
2013-05-03,2013,5,18,GWB_Upper,64754,14742,48621,1392,0.021496741514037743
2013-05-04,2013,5,18,GWB_Upper,67345,18959,47148,1238,0.018382953448659884
2013-05-05,2013,5,18,GWB_Upper,66777,19450,46009,1318,0.019737334711053208
2013-05-06,2013,5,19,GWB_Upper,58934,12679,44891,1364,0.02314453456408864
2013-05-07,2013,5,19,GWB_Upper,59429,11533,46582,1315,0.022127244274680713
2013-05-08,2013,5,19,GWB_Upper,56672,11018,44465,1190,0.02099802371541502
2013-05-09,2013,5,19,GWB_Upper,61662,12301,48085,1276,0.020693457883299276
2013-05-10,2013,5,19,GWB_Upper,65448,15032,48906,1510,0.023071751619606406
2013-05-11,2013,5,19,GWB_Upper,66943,20111,45689,1143,0.017074227327726572
2013-05-12,2013,5,19,GWB_Upper,64554,19733,43712,1109,0.01717941568299408
2013-05-13,2013,5,20,GWB_Upper,59698,13098,45111,1490,0.024958960099165803
2013-05-14,2013,5,20,GWB_Upper,66152,12824,51819,1510,0.022826218406095052
2013-05-15,2013,5,20,GWB_Upper,63966,12858,49732,1377,0.021527061251289746
2013-05-16,2013,5,20,GWB_Upper,66261,13784,50998,1479,0.0223208222031059
2013-05-17,2013,5,20,GWB_Upper,69528,16498,51392,1638,0.023558853986882983
2013-05-18,2013,5,20,GWB_Upper,71264,20748,49112,1404,0.019701392007184553
2013-05-19,2013,5,20,GWB_Upper,57763,17749,38901,1113,0.01926838979969877
2013-05-20,2013,5,21,GWB_Upper,57049,12851,42824,1376,0.02411961647005206
2013-05-21,2013,5,21,GWB_Upper,57721,11294,45045,1382,0.02394275913445713
2013-05-22,2013,5,21,GWB_Upper,60743,11870,47524,1349,0.022208320300281515
2013-05-23,2013,5,21,GWB_Upper,59147,11907,45873,1368,0.023128814648249278
2013-05-24,2013,5,21,GWB_Upper,63991,16000,46582,1410,0.0220343485802691
2013-05-25,2013,5,21,GWB_Upper,63306,19698,42558,1051,0.016601901873440118
2013-05-26,2013,5,21,GWB_Upper,62275,19619,41665,991,0.015913287836210356
2013-05-27,2013,5,22,GWB_Upper,60871,19725,39957,1189,0.01953311100524059
2013-05-28,2013,5,22,GWB_Upper,59016,13059,44460,1497,0.025366002440016265
2013-05-29,2013,5,22,GWB_Upper,63842,12255,50141,1446,0.02264966636383572
2013-05-30,2013,5,22,GWB_Upper,62383,12513,48282,1588,0.02545565298238302
2013-05-31,2013,5,22,GWB_Upper,67499,15548,50290,1661,0.024607771966992105
2013-06-01,2013,6,22,GWB_Upper,66673,19825,45373,1475,0.022122898324659156
2013-06-02,2013,6,22,GWB_Upper,63621,19955,42380,1286,0.020213451533298753
2013-06-03,2013,6,23,GWB_Upper,57521,13523,42517,1482,0.025764503398758715
2013-06-04,2013,6,23,GWB_Upper,56458,11231,43898,1330,0.023557334655850366
2013-06-05,2013,6,23,GWB_Upper,59843,11726,46743,1375,0.022976789265244057
2013-06-06,2013,6,23,GWB_Upper,60514,12413,46716,1386,0.022903790858313778
2013-06-07,2013,6,23,GWB_Upper,57219,13666,42360,1195,0.020884671175658436
2013-06-08,2013,6,23,GWB_Upper,66434,19408,45812,1214,0.01827377547641268
2013-06-09,2013,6,23,GWB_Upper,72639,21000,50280,1359,0.018708957997769792
2013-06-10,2013,6,24,GWB_Upper,54844,12614,40945,1286,0.02344832616147619
2013-06-11,2013,6,24,GWB_Upper,56020,11167,43532,1321,0.023580863977151017
2013-06-12,2013,6,24,GWB_Upper,62594,12431,48769,1394,0.022270505160239002
2013-06-13,2013,6,24,GWB_Upper,59895,12296,46215,1384,0.023107104098839638
2013-06-14,2013,6,24,GWB_Upper,60522,14835,44273,1414,0.023363405042794355
2013-06-15,2013,6,24,GWB_Upper,72008,21404,49110,1494,0.020747694700588824
2013-06-16,2013,6,24,GWB_Upper,67391,21024,45118,1249,0.018533632087370716
2013-06-17,2013,6,25,GWB_Upper,62321,14295,46560,1467,0.02353941688997288
2013-06-18,2013,6,25,GWB_Upper,62579,12571,48643,1365,0.021812429089630707
2013-06-19,2013,6,25,GWB_Upper,63696,13018,49259,1420,0.022293393619693545
2013-06-20,2013,6,25,GWB_Upper,65343,13782,49987,1574,0.024088272653535955
2013-06-21,2013,6,25,GWB_Upper,67821,16672,49653,1496,0.0220580646112561
2013-06-22,2013,6,25,GWB_Upper,60699,19123,40230,1346,0.0221749946457108
2013-06-23,2013,6,25,GWB_Upper,61182,19840,40069,1273,0.0208067732339577
2013-06-24,2013,6,26,GWB_Upper,62921,14835,46624,1462,0.023235485767867645
2013-06-25,2013,6,26,GWB_Upper,61988,13336,47250,1403,0.02263341291862941
2013-06-26,2013,6,26,GWB_Upper,61074,13250,46418,1406,0.023021252906310376
2013-06-27,2013,6,26,GWB_Upper,61858,13690,46731,1437,0.02323062497979243
2013-06-28,2013,6,26,GWB_Upper,68695,17458,49765,1474,0.02145716573258607
2013-06-29,2013,6,26,GWB_Upper,61327,20097,39893,1338,0.021817470282257407
2013-06-30,2013,6,26,GWB_Upper,65129,22020,41854,1256,0.019284804004360577
2013-07-01,2013,7,27,GWB_Upper,58200,14575,42216,1409,0.024209621993127147
2013-07-02,2013,7,27,GWB_Upper,64884,14530,48958,1396,0.021515319647370693
2013-07-03,2013,7,27,GWB_Upper,68878,16973,50388,1517,0.02202444902581376
2013-07-04,2013,7,27,GWB_Upper,55606,19028,35547,1031,0.01854116462252275
2013-07-05,2013,7,27,GWB_Upper,64791,19003,44373,1416,0.021854887252859192
2013-07-06,2013,7,27,GWB_Upper,65156,21352,42480,1324,0.020320461661243783
2013-07-07,2013,7,27,GWB_Upper,62490,21878,39381,1231,0.019699151864298287
2013-07-08,2013,7,28,GWB_Upper,66031,16120,48434,1477,0.0223682815647196
2013-07-09,2013,7,28,GWB_Upper,65936,14581,49968,1389,0.021065882067459355
2013-07-10,2013,7,28,GWB_Upper,64733,13621,49665,1448,0.022368807254414286
2013-07-11,2013,7,28,GWB_Upper,66590,14236,50855,1499,0.022510887520648747
2013-07-12,2013,7,28,GWB_Upper,67437,16312,49666,1459,0.02163500748847072
2013-07-13,2013,7,28,GWB_Upper,73450,21471,50559,1421,0.019346494213750853
2013-07-14,2013,7,28,GWB_Upper,61802,19805,40705,1292,0.020905472314811817
2013-07-15,2013,7,29,GWB_Upper,61589,14472,45519,1599,0.02596242835571287
2013-07-16,2013,7,29,GWB_Upper,61487,12960,47014,1513,0.024606827459462976
2013-07-17,2013,7,29,GWB_Upper,61435,12882,47083,1470,0.023927728493529747
2013-07-18,2013,7,29,GWB_Upper,66875,14280,50857,1739,0.02600373831775701
2013-07-19,2013,7,29,GWB_Upper,70329,17238,51306,1785,0.025380710659898477
2013-07-20,2013,7,29,GWB_Upper,73072,21780,49834,1458,0.019952923144296038
2013-07-21,2013,7,29,GWB_Upper,63069,20446,41405,1218,0.019312181896018646
2013-07-22,2013,7,30,GWB_Upper,62573,14720,46437,1416,0.02262956866380068
2013-07-23,2013,7,30,GWB_Upper,62603,13340,47822,1445,0.023081960928390013
2013-07-24,2013,7,30,GWB_Upper,66306,14029,50728,1549,0.02336138509335505
2013-07-25,2013,7,30,GWB_Upper,67276,14493,51342,1442,0.021434092395505082
2013-07-26,2013,7,30,GWB_Upper,72070,17216,53367,1487,0.02063271819064798
2013-07-27,2013,7,30,GWB_Upper,74247,22702,49995,1550,0.020876264360849595
2013-07-28,2013,7,30,GWB_Upper,64878,20947,42795,1136,0.01750978760134406
2013-07-29,2013,7,31,GWB_Upper,64371,15140,47749,1482,0.023022789765577666
2013-07-30,2013,7,31,GWB_Upper,64384,13594,49308,1482,0.02301814115308151
2013-07-31,2013,7,31,GWB_Upper,68185,14359,52293,1533,0.022482950795629536
2013-08-01,2013,8,31,GWB_Upper,67915,14729,51637,1550,0.022822645954501952
2013-08-02,2013,8,31,GWB_Upper,64932,16433,46956,1543,0.02376332162878088
2013-08-03,2013,8,31,GWB_Upper,65937,20501,44100,1336,0.02026176501812336
2013-08-04,2013,8,31,GWB_Upper,59032,19669,38206,1157,0.019599539232958395
2013-08-05,2013,8,32,GWB_Upper,60117,15134,43499,1484,0.02468519719879568
2013-08-06,2013,8,32,GWB_Upper,62002,13347,47302,1353,0.0218218767136544
2013-08-07,2013,8,32,GWB_Upper,61785,13283,47131,1371,0.022189851905802378
2013-08-08,2013,8,32,GWB_Upper,63151,13964,47899,1288,0.020395559848616806
2013-08-09,2013,8,32,GWB_Upper,66065,16982,47704,1379,0.020873382275032167
2013-08-10,2013,8,32,GWB_Upper,68475,21574,45525,1376,0.02009492515516612
2013-08-11,2013,8,32,GWB_Upper,62146,21263,39592,1291,0.020773662021690856
2013-08-12,2013,8,33,GWB_Upper,62393,15040,45918,1435,0.022999374929879954
2013-08-13,2013,8,33,GWB_Upper,55724,11791,42536,1398,0.02508793338597373
2013-08-14,2013,8,33,GWB_Upper,58915,12904,44656,1356,0.023016209793770687
2013-08-15,2013,8,33,GWB_Upper,61094,13675,45940,1479,0.024208596588863065
2013-08-16,2013,8,33,GWB_Upper,64764,16098,47202,1464,0.02260515100982027
2013-08-17,2013,8,33,GWB_Upper,65066,20016,43706,1344,0.020655949343743277
2013-08-18,2013,8,33,GWB_Upper,64838,20996,42691,1151,0.017751935593324903
2013-08-19,2013,8,34,GWB_Upper,57036,13951,41684,1403,0.02459849919349183
2013-08-20,2013,8,34,GWB_Upper,60174,12771,45935,1468,0.024395918503007943
2013-08-21,2013,8,34,GWB_Upper,56198,12060,42749,1389,0.02471618207053632
2013-08-22,2013,8,34,GWB_Upper,56987,12485,43083,1420,0.024917963746117537
2013-08-23,2013,8,34,GWB_Upper,63385,15401,46490,1494,0.023570245326181273
2013-08-24,2013,8,34,GWB_Upper,67517,19865,46376,1281,0.01897299939274553
2013-08-25,2013,8,34,GWB_Upper,67596,21439,44841,1316,0.019468607609917747
2013-08-26,2013,8,35,GWB_Upper,64146,15092,47563,1491,0.023243849967262184
2013-08-27,2013,8,35,GWB_Upper,62805,12795,48636,1375,0.02189316137250219
2013-08-28,2013,8,35,GWB_Upper,57315,12045,43516,1755,0.030620256477361947
2013-08-29,2013,8,35,GWB_Upper,66987,14146,51428,1414,0.021108573305268188
2013-08-30,2013,8,35,GWB_Upper,67974,17576,48863,1535,0.02258216376849972
2013-08-31,2013,8,35,GWB_Upper,67130,22191,43637,1302,0.019395203336809178
2013-09-01,2013,9,35,GWB_Upper,65002,21219,42688,1095,0.01684563551890711
2013-09-02,2013,9,36,GWB_Upper,59716,19064,39509,1143,0.01914059883448322
2013-09-03,2013,9,36,GWB_Upper,58921,12752,44667,1503,0.025508732031024592
2013-09-04,2013,9,36,GWB_Upper,58757,11657,45764,1336,0.022737716357199993
2013-09-05,2013,9,36,GWB_Upper,53364,10624,41500,1241,0.023255378157559403
2013-09-06,2013,9,36,GWB_Upper,54842,12391,41128,1325,0.024160315086977135
2013-09-07,2013,9,36,GWB_Upper,58532,16716,40563,1253,0.02140709355566186
2013-09-08,2013,9,36,GWB_Upper,57455,16869,39337,1249,0.021738752066834913
2013-09-09,2013,9,37,GWB_Upper,52878,11080,40404,1395,0.026381481901736073
2013-09-10,2013,9,37,GWB_Upper,59963,10967,47487,1509,0.025165518736554208
2013-09-11,2013,9,37,GWB_Upper,59075,10930,46698,1449,0.02452814219212865
2013-09-12,2013,9,37,GWB_Upper,56320,11006,43904,1410,0.025035511363636364
2013-09-13,2013,9,37,GWB_Upper,62693,13978,47300,1416,0.022586253648732714
2013-09-14,2013,9,37,GWB_Upper,66887,18961,46680,1247,0.018643383617145334
2013-09-15,2013,9,37,GWB_Upper,64215,18743,44268,1204,0.018749513353577826
2013-09-16,2013,9,38,GWB_Upper,54889,11466,42134,1291,0.023520195303248375
2013-09-17,2013,9,38,GWB_Upper,57432,10715,45436,1284,0.02235687421646469
2013-09-18,2013,9,38,GWB_Upper,57791,10699,45760,1332,0.023048571576889134
2013-09-19,2013,9,38,GWB_Upper,59221,11576,46310,1335,0.022542679117205044
2013-09-20,2013,9,38,GWB_Upper,67300,14960,50817,1523,0.02263001485884101
2013-09-21,2013,9,38,GWB_Upper,67822,18559,47805,1458,0.021497449205272627
2013-09-22,2013,9,38,GWB_Upper,64357,18326,44740,1291,0.020059977935578104
2013-09-23,2013,9,39,GWB_Upper,56779,11486,43956,1337,0.023547438313460962
2013-09-24,2013,9,39,GWB_Upper,53900,9659,42932,1310,0.024304267161410018
2013-09-25,2013,9,39,GWB_Upper,55989,10146,44550,1294,0.02311168265194949
2013-09-26,2013,9,39,GWB_Upper,56808,10604,44767,1437,0.025295732995352767
2013-09-27,2013,9,39,GWB_Upper,60665,13149,46034,1482,0.024429242561608836
2013-09-28,2013,9,39,GWB_Upper,54731,15960,37362,1409,0.02574409384078493
2013-09-29,2013,9,39,GWB_Upper,65018,18683,44920,1415,0.02176320403580547
2013-09-30,2013,9,40,GWB_Upper,49660,10840,37439,1383,0.02784937575513492
2013-10-01,2013,10,40,GWB_Upper,52340,9955,41095,1292,0.02468475353458158
2013-10-02,2013,10,40,GWB_Upper,56785,10565,44907,1315,0.023157523994012504
2013-10-03,2013,10,40,GWB_Upper,58073,11244,45521,1309,0.022540595457441494
2013-10-04,2013,10,40,GWB_Upper,64459,14141,48995,1323,0.02052467459935773
2013-10-05,2013,10,40,GWB_Upper,66184,18201,46723,1260,0.019037833917563158
2013-10-06,2013,10,40,GWB_Upper,65748,18105,46370,1273,0.019361805682302124
2013-10-07,2013,10,41,GWB_Upper,55688,11219,43134,1335,0.023972848728630945
2013-10-08,2013,10,41,GWB_Upper,57339,10665,45365,1309,0.022829138980449606
2013-10-09,2013,10,41,GWB_Upper,57620,10803,45595,1222,0.0212079139187782
2013-10-10,2013,10,41,GWB_Upper,60587,11565,47733,1289,0.021275191047584466
2013-10-11,2013,10,41,GWB_Upper,66992,15149,50419,1424,0.021256269405302126
2013-10-12,2013,10,41,GWB_Upper,67241,19549,46426,1266,0.0188277985157865
2013-10-13,2013,10,41,GWB_Upper,63002,18107,43802,1093,0.017348655598234976
2013-10-14,2013,10,42,GWB_Upper,62080,14462,46258,1361,0.02192332474226804
2013-10-15,2013,10,42,GWB_Upper,57011,11168,44536,1307,0.022925400361333777
2013-10-16,2013,10,42,GWB_Upper,55742,10262,44214,1266,0.022711779268773994
2013-10-17,2013,10,42,GWB_Upper,56740,10675,44650,1415,0.02493831512160733
2013-10-18,2013,10,42,GWB_Upper,61617,13174,47023,1421,0.023061817355599916
2013-10-19,2013,10,42,GWB_Upper,61132,17146,42745,1241,0.020300333704115683
2013-10-20,2013,10,42,GWB_Upper,63047,17856,43950,1241,0.01968372801243517
2013-10-21,2013,10,43,GWB_Upper,59019,12136,45548,1336,0.02263677798675003
2013-10-22,2013,10,43,GWB_Upper,59533,11002,47196,1336,0.022441335057867065
2013-10-23,2013,10,43,GWB_Upper,61659,10937,49399,1323,0.02145672164647497
2013-10-24,2013,10,43,GWB_Upper,64067,11767,50928,1373,0.021430689746671453
2013-10-25,2013,10,43,GWB_Upper,63160,13181,48598,1383,0.02189677010766308
2013-10-26,2013,10,43,GWB_Upper,67517,17838,48436,1243,0.018410178177347927
2013-10-27,2013,10,43,GWB_Upper,62627,17838,43753,1036,0.01654238587190828
2013-10-28,2013,10,44,GWB_Upper,58423,11864,45197,1362,0.023312736422299436
2013-10-29,2013,10,44,GWB_Upper,58111,10448,46295,1368,0.023541153998382407
2013-10-30,2013,10,44,GWB_Upper,61069,10710,49008,1352,0.022138892072901144
2013-10-31,2013,10,44,GWB_Upper,59335,10938,47101,1297,0.021858936546726215
2013-11-01,2013,11,44,GWB_Upper,62343,13762,47229,1353,0.02170251672200568
2013-11-02,2013,11,44,GWB_Upper,69537,18345,49846,1346,0.019356601521492156
2013-11-03,2013,11,44,GWB_Upper,60436,17108,42258,1070,0.01770467933020054
2013-11-04,2013,11,45,GWB_Upper,52185,10535,40432,1218,0.023340040241448694
2013-11-05,2013,11,45,GWB_Upper,54387,9920,43249,1219,0.022413444389284203
2013-11-06,2013,11,45,GWB_Upper,55222,9751,44140,1333,0.024138930136539786
2013-11-07,2013,11,45,GWB_Upper,54100,10032,42786,1284,0.023733826247689462
2013-11-08,2013,11,45,GWB_Upper,61696,12925,47388,1383,0.022416364107883818
2013-11-09,2013,11,45,GWB_Upper,60247,16526,42509,1212,0.020117184258137334
2013-11-10,2013,11,45,GWB_Upper,60159,16830,42217,1112,0.018484349806346514
2013-11-11,2013,11,46,GWB_Upper,60812,12797,46665,1350,0.02219956587515622
2013-11-12,2013,11,46,GWB_Upper,54502,9701,43524,1279,0.023467028732890537
2013-11-13,2013,11,46,GWB_Upper,53971,9241,43418,1313,0.024327879787293175
2013-11-14,2013,11,46,GWB_Upper,56811,9869,45555,1389,0.02444949041558853
2013-11-15,2013,11,46,GWB_Upper,61486,13411,46653,1424,0.02315974368148847
2013-11-16,2013,11,46,GWB_Upper,54690,15426,38083,1181,0.02159444139696471
2013-11-17,2013,11,46,GWB_Upper,53126,15342,36797,987,0.018578473816963446
2013-11-18,2013,11,47,GWB_Upper,44575,8892,34435,1249,0.02802019068984857
2013-11-19,2013,11,47,GWB_Upper,52108,8998,41962,1148,0.02203116603976357
