DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2013-09-24,2013,9,39,Outerbridge,32382,3127,28156,1099,0.033938607868568955
2013-09-25,2013,9,39,Outerbridge,32659,3161,28458,1040,0.031844208334609145
2013-09-26,2013,9,39,Outerbridge,31177,3081,27007,1089,0.03492959553517016
2013-09-27,2013,9,39,Outerbridge,35475,4091,30235,1149,0.03238900634249472
2013-09-28,2013,9,39,Outerbridge,38809,5260,32418,1131,0.029142724625731146
2013-09-29,2013,9,39,Outerbridge,40132,5305,33671,1156,0.028804943685836738
2013-09-30,2013,9,40,Outerbridge,33268,3499,28622,1147,0.03447757604905615
2013-10-01,2013,10,40,Outerbridge,32022,3172,27795,1055,0.03294609955655487
2013-10-02,2013,10,40,Outerbridge,32525,3141,28338,1046,0.03215987701767871
2013-10-03,2013,10,40,Outerbridge,33095,3279,28743,1073,0.03242181598428766
2013-10-04,2013,10,40,Outerbridge,35764,4015,30608,1141,0.03190359020243821
2013-10-05,2013,10,40,Outerbridge,36793,4815,30845,1133,0.030793901013779795
2013-10-06,2013,10,40,Outerbridge,39186,5172,32953,1061,0.027075996529372735
2013-10-07,2013,10,41,Outerbridge,31639,3191,27318,1130,0.03571541452005436
2013-10-08,2013,10,41,Outerbridge,31924,3037,27870,1017,0.03185691016163388
2013-10-09,2013,10,41,Outerbridge,32338,3124,28187,1027,0.03175830292535098
2013-10-10,2013,10,41,Outerbridge,31294,3078,27201,1015,0.032434332459896464
2013-10-11,2013,10,41,Outerbridge,35567,3972,30390,1205,0.033879719965136224
2013-10-12,2013,10,41,Outerbridge,39179,5323,32667,1189,0.030347890451517395
2013-10-13,2013,10,41,Outerbridge,42085,5367,35511,1207,0.02868005227515742
2013-10-14,2013,10,42,Outerbridge,40961,4489,35255,1217,0.029711188691682332
2013-10-15,2013,10,42,Outerbridge,34285,3505,29598,1182,0.03447571824413009
2013-10-16,2013,10,42,Outerbridge,36014,3661,31141,1212,0.033653579163658576
2013-10-17,2013,10,42,Outerbridge,34715,3469,30121,1125,0.03240674060204522
2013-10-18,2013,10,42,Outerbridge,38009,4249,32477,1283,0.03375516325080902
2013-10-19,2013,10,42,Outerbridge,39605,5421,32949,1235,0.03118293144804949
2013-10-20,2013,10,42,Outerbridge,40416,5210,34094,1112,0.027513855898654
2013-10-21,2013,10,43,Outerbridge,34989,3629,30089,1271,0.03632570236359999
2013-10-22,2013,10,43,Outerbridge,35049,3427,30489,1133,0.03232617193072555
2013-10-23,2013,10,43,Outerbridge,35077,3436,30559,1082,0.030846423582404425
2013-10-24,2013,10,43,Outerbridge,36227,3716,31323,1188,0.032793220526126925
2013-10-25,2013,10,43,Outerbridge,37795,4255,32359,1181,0.031247519513163118
2013-10-26,2013,10,43,Outerbridge,38931,5269,32499,1163,0.029873365698286712
2013-10-27,2013,10,43,Outerbridge,40212,5257,33808,1147,0.028523823734208694
2013-10-28,2013,10,44,Outerbridge,35652,3746,30643,1263,0.035425782564793
2013-10-29,2013,10,44,Outerbridge,35507,3471,30833,1203,0.033880643253442984
2013-10-30,2013,10,44,Outerbridge,35500,3414,30897,1189,0.033492957746478876
2013-10-31,2013,10,44,Outerbridge,34885,3557,30139,1189,0.034083416941378814
2013-11-01,2013,11,44,Outerbridge,37382,4201,31942,1239,0.033144294045262424
2013-11-02,2013,11,44,Outerbridge,39934,5469,33279,1186,0.029699003355536636
2013-11-03,2013,11,44,Outerbridge,32625,4329,27416,880,0.026973180076628352
2013-11-04,2013,11,45,Outerbridge,35377,3786,30427,1164,0.03290273341436527
2013-11-05,2013,11,45,Outerbridge,35584,3568,30852,1164,0.032711330935251796
2013-11-06,2013,11,45,Outerbridge,35083,3421,30482,1180,0.03363452384345694
2013-11-07,2013,11,45,Outerbridge,34661,3616,29887,1158,0.03340930729061481
2013-11-08,2013,11,45,Outerbridge,38168,4442,32410,1316,0.034479144833368267
2013-11-09,2013,11,45,Outerbridge,39042,5422,32467,1153,0.029532298550279185
2013-11-10,2013,11,45,Outerbridge,38578,5066,32456,1056,0.0273731142101716
2013-11-11,2013,11,46,Outerbridge,38083,4235,32607,1241,0.032586718483312765
2013-11-12,2013,11,46,Outerbridge,34604,3396,29997,1211,0.03499595422494509
2013-11-13,2013,11,46,Outerbridge,35188,3493,30512,1183,0.0336194157099011
2013-11-14,2013,11,46,Outerbridge,37237,3669,32326,1242,0.033353922174181594
2013-11-15,2013,11,46,Outerbridge,38031,4258,32480,1293,0.033998580105703245
2013-11-16,2013,11,46,Outerbridge,39008,5229,32582,1197,0.030686013125512716
2013-11-17,2013,11,46,Outerbridge,37263,5048,31180,1035,0.027775541421785687
2013-11-18,2013,11,47,Outerbridge,35301,3703,30389,1209,0.03424832157729243
2013-11-19,2013,11,47,Outerbridge,34904,3411,30372,1121,0.03211666284666514
2013-11-20,2013,11,47,Outerbridge,35460,3404,30944,1112,0.031359278059785674
2013-11-21,2013,11,47,Outerbridge,36642,3633,31750,1259,0.0343594781944217
2013-11-22,2013,11,47,Outerbridge,37758,4258,32199,1301,0.034456274167063934
2013-11-23,2013,11,47,Outerbridge,37819,5201,31425,1193,0.03154499061318385
2013-11-24,2013,11,47,Outerbridge,34708,4653,29080,975,0.028091506280972685
2013-11-25,2013,11,48,Outerbridge,36368,3905,31164,1299,0.03571821381434228
2013-11-26,2013,11,48,Outerbridge,37219,3856,32183,1180,0.031704237083210185
2013-11-27,2013,11,48,Outerbridge,35264,4530,29582,1152,0.032667876588021776
