DATE,Year,Month,Week,Facility_Name,Total_Traffic,Cash,EZPass,Violations,Violation_Rate
2013-04-15,2013,4,16,GWB_PIP,19087,1768,16867,452,0.023681039450935193
2013-04-16,2013,4,16,GWB_PIP,19123,1729,16985,409,0.02138785755373111
2013-04-17,2013,4,16,GWB_PIP,19167,1684,17069,414,0.021599624354359054
2013-04-18,2013,4,16,GWB_PIP,19170,1823,16903,445,0.023213354199269693
2013-04-19,2013,4,16,GWB_PIP,19488,2082,16941,465,0.023860837438423644
2013-04-20,2013,4,16,GWB_PIP,18955,2404,16025,526,0.027749934054339224
2013-04-21,2013,4,16,GWB_PIP,20662,2354,17715,593,0.028700029038815217
2013-04-22,2013,4,17,GWB_PIP,18454,1593,16350,511,0.02769047361005744
2013-04-23,2013,4,17,GWB_PIP,18591,1601,16599,391,0.021031681996665053
2013-04-24,2013,4,17,GWB_PIP,19306,1747,17141,418,0.021651300113954212
2013-04-25,2013,4,17,GWB_PIP,18733,1719,16554,460,0.024555597074681045
2013-04-26,2013,4,17,GWB_PIP,19163,2087,16657,419,0.02186505244481553
2013-04-27,2013,4,17,GWB_PIP,19582,2547,16539,496,0.025329384128281073
2013-04-28,2013,4,17,GWB_PIP,22165,2615,18926,624,0.0281524926686217
2013-04-29,2013,4,18,GWB_PIP,18585,1684,16442,459,0.024697336561743343
2013-04-30,2013,4,18,GWB_PIP,18724,1720,16638,366,0.0195471053193762
2013-05-01,2013,5,18,GWB_PIP,19575,1708,17413,454,0.023192848020434226
2013-05-02,2013,5,18,GWB_PIP,19688,1868,17355,465,0.023618447785453068
2013-05-03,2013,5,18,GWB_PIP,19473,2149,16904,420,0.021568325373594207
2013-05-04,2013,5,18,GWB_PIP,19234,2494,16231,509,0.02646355412290735
2013-05-05,2013,5,18,GWB_PIP,21623,2520,18443,660,0.0305230541552976
2013-05-06,2013,5,19,GWB_PIP,19106,1756,16879,471,0.024651941798387943
2013-05-07,2013,5,19,GWB_PIP,19434,1694,17331,409,0.021045590202737472
2013-05-08,2013,5,19,GWB_PIP,17878,1522,15938,418,0.02338069135250028
2013-05-09,2013,5,19,GWB_PIP,19240,1810,17001,429,0.0222972972972973
2013-05-10,2013,5,19,GWB_PIP,19326,2124,16755,447,0.023129462899720583
2013-05-11,2013,5,19,GWB_PIP,18350,2299,15518,533,0.029046321525885557
2013-05-12,2013,5,19,GWB_PIP,23911,2670,20596,645,0.02697503241186065
2013-05-13,2013,5,20,GWB_PIP,20257,1856,17873,528,0.026065063928518536
2013-05-14,2013,5,20,GWB_PIP,20600,1938,18155,507,0.024611650485436894
2013-05-15,2013,5,20,GWB_PIP,19137,1793,16900,444,0.023201128703558553
2013-05-16,2013,5,20,GWB_PIP,20566,1975,18010,581,0.02825051055139551
2013-05-17,2013,5,20,GWB_PIP,21815,2571,18578,666,0.030529452211780883
2013-05-18,2013,5,20,GWB_PIP,20343,2765,16981,597,0.029346704025954875
2013-05-19,2013,5,20,GWB_PIP,21427,2645,18137,645,0.030102207495216315
2013-05-20,2013,5,21,GWB_PIP,20464,1899,17998,567,0.027707193119624707
2013-05-21,2013,5,21,GWB_PIP,20926,1901,18430,595,0.028433527668928607
2013-05-22,2013,5,21,GWB_PIP,21046,1957,18530,559,0.026560866673001997
2013-05-23,2013,5,21,GWB_PIP,20219,1901,17810,508,0.0251248825362283
2013-05-24,2013,5,21,GWB_PIP,18628,2053,16072,503,0.027002362035645266
2013-05-25,2013,5,21,GWB_PIP,15886,2174,13252,460,0.02895631373536447
2013-05-26,2013,5,21,GWB_PIP,20254,2685,16984,585,0.028883183568677792
2013-05-27,2013,5,22,GWB_PIP,22261,3023,18602,636,0.028570145096806072
2013-05-28,2013,5,22,GWB_PIP,20687,1959,18150,578,0.027940252332382655
2013-05-29,2013,5,22,GWB_PIP,21078,1867,18711,500,0.023721415694088623
2013-05-30,2013,5,22,GWB_PIP,20683,1962,18095,626,0.030266402359425616
2013-05-31,2013,5,22,GWB_PIP,19898,2190,17202,506,0.025429691426273996
2013-06-01,2013,6,22,GWB_PIP,17690,2586,14626,478,0.027020915771622387
2013-06-02,2013,6,22,GWB_PIP,22560,2767,19092,701,0.031072695035460993
2013-06-03,2013,6,23,GWB_PIP,19789,1790,17440,559,0.028248016574864823
2013-06-04,2013,6,23,GWB_PIP,20183,1837,17819,527,0.026111083585195462
2013-06-05,2013,6,23,GWB_PIP,20923,1872,18549,502,0.02399273526740907
2013-06-06,2013,6,23,GWB_PIP,20395,1893,17948,554,0.027163520470703605
2013-06-07,2013,6,23,GWB_PIP,18155,1929,15493,734,0.040429633709721836
2013-06-08,2013,6,23,GWB_PIP,18693,2333,15837,523,0.027978387631733805
2013-06-09,2013,6,23,GWB_PIP,23045,2857,19488,700,0.030375352571056627
2013-06-10,2013,6,24,GWB_PIP,20342,1842,17827,673,0.03308425916822338
2013-06-11,2013,6,24,GWB_PIP,20062,1797,17749,516,0.025720267171767522
2013-06-12,2013,6,24,GWB_PIP,21344,1886,18890,568,0.026611694152923537
2013-06-13,2013,6,24,GWB_PIP,19789,1752,17533,504,0.025468694729395117
2013-06-14,2013,6,24,GWB_PIP,19781,2168,17081,532,0.026894494717152825
2013-06-15,2013,6,24,GWB_PIP,20069,2636,16830,603,0.030046340126563355
2013-06-16,2013,6,24,GWB_PIP,24467,2986,20797,684,0.02795602239751502
2013-06-17,2013,6,25,GWB_PIP,21470,1976,18874,620,0.02887750349324639
2013-06-18,2013,6,25,GWB_PIP,21412,1919,18925,568,0.026527181019988792
2013-06-19,2013,6,25,GWB_PIP,22173,2080,19499,594,0.026789338384521716
2013-06-20,2013,6,25,GWB_PIP,21536,2131,18781,624,0.02897473997028232
2013-06-21,2013,6,25,GWB_PIP,20686,2437,17583,666,0.03219568790486319
2013-06-22,2013,6,25,GWB_PIP,19341,2853,15836,652,0.03371076986712166
2013-06-23,2013,6,25,GWB_PIP,23797,3261,19786,750,0.03151657771988066
2013-06-24,2013,6,26,GWB_PIP,22513,2281,19597,635,0.028205925465286722
2013-06-25,2013,6,26,GWB_PIP,20861,2049,18258,554,0.02655673265902881
2013-06-26,2013,6,26,GWB_PIP,20994,2124,18299,571,0.027198247118224255
2013-06-27,2013,6,26,GWB_PIP,21279,2144,18511,624,0.02932468631044692
2013-06-28,2013,6,26,GWB_PIP,20215,2416,17197,602,0.02977986643581499
2013-06-29,2013,6,26,GWB_PIP,19161,2870,15590,701,0.036584729398256875
2013-06-30,2013,6,26,GWB_PIP,22142,2774,18723,645,0.029130159877156534
2013-07-01,2013,7,27,GWB_PIP,20244,1992,17661,591,0.02919383521043272
2013-07-02,2013,7,27,GWB_PIP,21122,1969,18586,567,0.026844048859009564
2013-07-03,2013,7,27,GWB_PIP,20473,2192,17725,556,0.02715771992380208
2013-07-04,2013,7,27,GWB_PIP,15569,3070,12041,458,0.0294174320765624
2013-07-05,2013,7,27,GWB_PIP,17945,2476,14831,638,0.03555307885204793
2013-07-06,2013,7,27,GWB_PIP,18085,3026,14464,595,0.03290019353055018
2013-07-07,2013,7,27,GWB_PIP,24527,3618,20076,833,0.03396257185958332
2013-07-08,2013,7,28,GWB_PIP,23941,2420,20778,743,0.031034626790860866
2013-07-09,2013,7,28,GWB_PIP,22062,2129,19356,577,0.026153567219653704
2013-07-10,2013,7,28,GWB_PIP,21680,2045,19021,614,0.028321033210332105
2013-07-11,2013,7,28,GWB_PIP,21266,2110,18529,627,0.029483682874071288
2013-07-12,2013,7,28,GWB_PIP,20531,2266,17627,638,0.031074959816862306
2013-07-13,2013,7,28,GWB_PIP,19342,2787,15907,648,0.03350222314135043
2013-07-14,2013,7,28,GWB_PIP,23271,3249,19235,787,0.03381891624769026
2013-07-15,2013,7,29,GWB_PIP,21440,2171,18559,710,0.03311567164179104
2013-07-16,2013,7,29,GWB_PIP,20742,2091,18048,603,0.0290714492334394
2013-07-17,2013,7,29,GWB_PIP,22048,2173,19253,622,0.028211175616835994
2013-07-18,2013,7,29,GWB_PIP,22103,2265,19143,695,0.031443695425960275
2013-07-19,2013,7,29,GWB_PIP,20702,2486,17553,663,0.03202589121823978
2013-07-20,2013,7,29,GWB_PIP,18802,2776,15380,646,0.034358047016274866
2013-07-21,2013,7,29,GWB_PIP,25518,3642,21096,780,0.03056665882906184
2013-07-22,2013,7,30,GWB_PIP,23532,2277,20567,688,0.029236783953765087
2013-07-23,2013,7,30,GWB_PIP,22571,2142,19755,674,0.02986132648088255
2013-07-24,2013,7,30,GWB_PIP,21657,2074,18854,729,0.03366117190746641
2013-07-25,2013,7,30,GWB_PIP,22446,2212,19603,631,0.028111913035730195
2013-07-26,2013,7,30,GWB_PIP,21005,2413,17935,657,0.03127826707926684
2013-07-27,2013,7,30,GWB_PIP,19677,2918,16097,662,0.03364333994003151
2013-07-28,2013,7,30,GWB_PIP,23793,2957,20175,661,0.027781280208464675
2013-07-29,2013,7,31,GWB_PIP,22335,2161,19515,659,0.029505260801432728
2013-07-30,2013,7,31,GWB_PIP,21745,2142,18991,612,0.028144401011726834
2013-07-31,2013,7,31,GWB_PIP,22131,2113,19373,645,0.029144638742036058
2013-08-01,2013,8,31,GWB_PIP,21031,2066,18373,592,0.028148923018401408
2013-08-02,2013,8,31,GWB_PIP,20225,2485,17096,644,0.03184177997527812
2013-08-03,2013,8,31,GWB_PIP,18754,2845,15269,640,0.03412605310867015
2013-08-04,2013,8,31,GWB_PIP,25136,3529,20766,841,0.033457988542329724
2013-08-05,2013,8,32,GWB_PIP,21914,2203,19057,654,0.029843935383772932
2013-08-06,2013,8,32,GWB_PIP,21489,2132,18779,578,0.026897482432872634
2013-08-07,2013,8,32,GWB_PIP,20884,1977,18353,554,0.026527485156100365
2013-08-08,2013,8,32,GWB_PIP,20867,2061,18257,549,0.02630948387405952
2013-08-09,2013,8,32,GWB_PIP,19618,2264,16787,567,0.028902028749107963
2013-08-10,2013,8,32,GWB_PIP,19723,2988,16112,623,0.03158748669066572
2013-08-11,2013,8,32,GWB_PIP,24082,3247,20089,746,0.030977493563657504
2013-08-12,2013,8,33,GWB_PIP,22076,2220,19259,597,0.027042942562058345
2013-08-13,2013,8,33,GWB_PIP,19499,1887,17141,471,0.024155084876147495
2013-08-14,2013,8,33,GWB_PIP,20654,2030,18088,536,0.02595138956134405
2013-08-15,2013,8,33,GWB_PIP,19829,2173,17157,499,0.025165162136265067
2013-08-16,2013,8,33,GWB_PIP,19076,2403,16163,510,0.026735164604738938
2013-08-17,2013,8,33,GWB_PIP,17140,2783,13888,469,0.02736289381563594
2013-08-18,2013,8,33,GWB_PIP,24395,3268,20462,665,0.027259684361549498
2013-08-19,2013,8,34,GWB_PIP,20802,2249,18055,498,0.02394000576867609
2013-08-20,2013,8,34,GWB_PIP,20751,2086,18200,465,0.022408558623680786
2013-08-21,2013,8,34,GWB_PIP,19941,2161,17345,435,0.021814352339401235
2013-08-22,2013,8,34,GWB_PIP,19821,2240,17086,495,0.02497351294082034
2013-08-23,2013,8,34,GWB_PIP,18875,2468,15966,441,0.023364238410596025
2013-08-24,2013,8,34,GWB_PIP,18325,2801,15016,508,0.02772169167803547
2013-08-25,2013,8,34,GWB_PIP,24228,3269,20170,789,0.03256562654779594
2013-08-26,2013,8,35,GWB_PIP,21540,2227,18722,591,0.02743732590529248
2013-08-27,2013,8,35,GWB_PIP,20914,2004,18378,532,0.025437505976857608
2013-08-28,2013,8,35,GWB_PIP,20107,1857,17672,578,0.028746207788332423
2013-08-29,2013,8,35,GWB_PIP,21400,2165,18669,566,0.026448598130841123
2013-08-30,2013,8,35,GWB_PIP,19696,2539,16553,604,0.03066612510154346
2013-08-31,2013,8,35,GWB_PIP,17658,2821,14253,584,0.03307282817986182
2013-09-01,2013,9,35,GWB_PIP,20057,2845,16590,622,0.031011616891858204
2013-09-02,2013,9,36,GWB_PIP,20083,2844,16694,545,0.02713737987352487
2013-09-03,2013,9,36,GWB_PIP,20756,1957,18241,558,0.02688379263827327
2013-09-04,2013,9,36,GWB_PIP,20825,1952,18334,539,0.02588235294117647
2013-09-05,2013,9,36,GWB_PIP,17867,1707,15713,447,0.025018189959142553
2013-09-06,2013,9,36,GWB_PIP,18158,2003,15720,435,0.02395638286154863
2013-09-07,2013,9,36,GWB_PIP,16680,2352,13902,426,0.02553956834532374
2013-09-08,2013,9,36,GWB_PIP,20126,2455,17106,565,0.028073139222895758
2013-09-09,2013,9,37,GWB_PIP,19099,1838,16730,531,0.027802502748835018
2013-09-10,2013,9,37,GWB_PIP,20944,1866,18537,541,0.025830786860198626
2013-09-11,2013,9,37,GWB_PIP,19977,1757,17676,544,0.027231316013415427
2013-09-12,2013,9,37,GWB_PIP,19666,1776,17325,565,0.028729787450422047
2013-09-13,2013,9,37,GWB_PIP,19825,2063,17259,503,0.02537200504413619
2013-09-14,2013,9,37,GWB_PIP,19700,2475,16672,553,0.028071065989847717
2013-09-15,2013,9,37,GWB_PIP,21635,2447,18581,607,0.02805639010862029
2013-09-16,2013,9,38,GWB_PIP,19345,1739,17061,545,0.02817265443266994
2013-09-17,2013,9,38,GWB_PIP,20454,1745,18212,497,0.0242984257357974
2013-09-18,2013,9,38,GWB_PIP,20085,1798,17776,511,0.02544187204381379
2013-09-19,2013,9,38,GWB_PIP,19029,1776,16776,477,0.02506700299542803
2013-09-20,2013,9,38,GWB_PIP,19682,2128,17009,545,0.027690275378518443
2013-09-21,2013,9,38,GWB_PIP,20301,2428,17271,602,0.0296537116398207
2013-09-22,2013,9,38,GWB_PIP,22557,2602,19285,670,0.02970253136498648
2013-09-23,2013,9,39,GWB_PIP,20506,1881,18074,551,0.026870184336291816
2013-09-24,2013,9,39,GWB_PIP,19972,1765,17780,427,0.021379931904666534
2013-09-25,2013,9,39,GWB_PIP,19930,1802,17687,441,0.02212744606121425
2013-09-26,2013,9,39,GWB_PIP,18096,1719,15943,434,0.02398320070733864
2013-09-27,2013,9,39,GWB_PIP,18544,2052,16051,441,0.02378127696289905
2013-09-28,2013,9,39,GWB_PIP,16398,2211,13569,618,0.03768752286864252
2013-09-29,2013,9,39,GWB_PIP,22985,2646,19553,786,0.034196214922775726
2013-09-30,2013,9,40,GWB_PIP,19642,1903,17187,552,0.02810304449648712
2013-10-01,2013,10,40,GWB_PIP,19408,1740,17137,531,0.0273598516075845
2013-10-02,2013,10,40,GWB_PIP,20584,1754,18290,540,0.026233968130586864
2013-10-03,2013,10,40,GWB_PIP,21369,1881,18962,526,0.024615096635312837
2013-10-04,2013,10,40,GWB_PIP,20268,2115,17591,562,0.027728438918492204
2013-10-05,2013,10,40,GWB_PIP,19591,2388,16577,626,0.031953448011842175
2013-10-06,2013,10,40,GWB_PIP,21250,2433,18194,623,0.029317647058823528
2013-10-07,2013,10,41,GWB_PIP,19818,1795,17534,489,0.0246745382985165
2013-10-08,2013,10,41,GWB_PIP,21026,1849,18675,502,0.02387520213069533
2013-10-09,2013,10,41,GWB_PIP,21556,1810,19233,513,0.023798478381889032
2013-10-10,2013,10,41,GWB_PIP,20685,1904,18241,540,0.02610587382160986
2013-10-11,2013,10,41,GWB_PIP,21105,2506,18025,574,0.027197346600331674
2013-10-12,2013,10,41,GWB_PIP,21013,2718,17700,595,0.02831580450197497
2013-10-13,2013,10,41,GWB_PIP,23098,2854,19583,661,0.028617196294051434
2013-10-14,2013,10,42,GWB_PIP,23842,2431,20796,615,0.02579481587115175
2013-10-15,2013,10,42,GWB_PIP,20061,1735,17800,526,0.026220028911818953
2013-10-16,2013,10,42,GWB_PIP,18798,1644,16614,540,0.02872646026172997
2013-10-17,2013,10,42,GWB_PIP,19314,1750,17095,469,0.02428290359324842
2013-10-18,2013,10,42,GWB_PIP,20562,2210,17909,443,0.021544596829102227
2013-10-19,2013,10,42,GWB_PIP,18216,2613,15140,463,0.02541721563460694
2013-10-20,2013,10,42,GWB_PIP,22861,2656,19537,668,0.029220069113337126
2013-10-21,2013,10,43,GWB_PIP,20441,1842,18113,486,0.023775744826574043
2013-10-22,2013,10,43,GWB_PIP,20748,1686,18568,494,0.023809523809523808
2013-10-23,2013,10,43,GWB_PIP,20818,1702,18631,486,0.023345182053991737
2013-10-24,2013,10,43,GWB_PIP,20914,1760,18646,508,0.024289949316247488
2013-10-25,2013,10,43,GWB_PIP,20270,2011,17743,516,0.025456339417858905
2013-10-26,2013,10,43,GWB_PIP,20246,2523,17180,543,0.0268201126148375
2013-10-27,2013,10,43,GWB_PIP,21785,2350,18822,613,0.028138627495983476
2013-10-28,2013,10,44,GWB_PIP,20635,1775,18301,559,0.027089895808093047
2013-10-29,2013,10,44,GWB_PIP,20430,1650,18256,524,0.025648556045031815
2013-10-30,2013,10,44,GWB_PIP,20569,1731,18374,464,0.022558218678594002
2013-10-31,2013,10,44,GWB_PIP,19645,1722,17433,490,0.024942733519979637
2013-11-01,2013,11,44,GWB_PIP,19906,2040,17323,543,0.027278207575605343
2013-11-02,2013,11,44,GWB_PIP,20399,2457,17359,583,0.02857983234472278
2013-11-03,2013,11,44,GWB_PIP,18365,1977,15890,498,0.02711679825755513
2013-11-04,2013,11,45,GWB_PIP,18949,1663,16834,452,0.02385350150403715
2013-11-05,2013,11,45,GWB_PIP,19360,1658,17273,429,0.02215909090909091
2013-11-06,2013,11,45,GWB_PIP,19142,1564,17147,431,0.0225159335492634
2013-11-07,2013,11,45,GWB_PIP,19361,1618,17316,427,0.022054645937709828
2013-11-08,2013,11,45,GWB_PIP,19717,2078,17234,405,0.020540650200334735
2013-11-09,2013,11,45,GWB_PIP,16992,2152,14453,387,0.022775423728813558
2013-11-10,2013,11,45,GWB_PIP,20105,2205,17387,513,0.02551604078587416
2013-11-11,2013,11,46,GWB_PIP,21039,1875,18679,485,0.023052426446123864
2013-11-12,2013,11,46,GWB_PIP,19134,1581,17117,436,0.02278666248562768
2013-11-13,2013,11,46,GWB_PIP,18858,1543,16904,411,0.02179446388800509
2013-11-14,2013,11,46,GWB_PIP,19723,1662,17645,416,0.021092125944328955
2013-11-15,2013,11,46,GWB_PIP,19799,2023,17296,480,0.024243648669124703
2013-11-16,2013,11,46,GWB_PIP,16068,2126,13513,429,0.02669902912621359
2013-11-17,2013,11,46,GWB_PIP,18538,1954,16049,535,0.02885963965907865
2013-11-18,2013,11,47,GWB_PIP,17274,1506,15284,484,0.028018988074562927
2013-11-19,2013,11,47,GWB_PIP,19291,1604,17267,420,0.021771810688922297
2013-11-20,2013,11,47,GWB_PIP,19411,1626,17368,417,0.02148266446860028
2013-11-21,2013,11,47,GWB_PIP,19631,1745,17431,456,0.023228567062299425
2013-11-22,2013,11,47,GWB_PIP,19093,1951,16728,414,0.021683339443775207
2013-11-23,2013,11,47,GWB_PIP,16218,2050,13764,404,0.024910593168084843
2013-11-24,2013,11,47,GWB_PIP,17102,1853,14814,435,0.025435621564729272
2013-11-25,2013,11,48,GWB_PIP,20875,1814,18524,537,0.025724550898203594
2013-11-26,2013,11,48,GWB_PIP,20489,1864,18092,533,0.026013958709551466
2013-11-27,2013,11,48,GWB_PIP,17560,1873,15251,436,0.024829157175398634
